,CODE POSTAL,geom_x_y,NOM DE LA COMMUNE
26064,36400,"46.6194091093,2.01790100072",LOUROUER ST LAURENT
26065,36350,"46.7276279837,1.56239391822",LUANT
26066,36210,"47.2239556606,1.63663736153",MENETOU SUR NAHON
26067,36700,"46.925404896,1.16199898894",MURS
26068,36800,"46.6891633663,1.42831929228",NURET LE FERRON
26069,36210,"47.1433950802,1.77650851914",ORVILLE
26070,36220,"46.6980523069,0.980437469492",PREUILLY LA VILLE
26071,36290,"46.8845013105,1.19883846025",VILLIERS
26072,37210,"47.4496671434,0.88057915544",CHANCAY
26073,37390,"47.4781190153,0.703218955868",CHANCEAUX SUR CHOISILLE
26074,37240,"47.0841623177,0.784624904578",LA CHAPELLE BLANCHE ST MARTIN
26075,37350,"46.893743302,0.725400888064",LA GUERCHE
26076,37500,"47.0829995703,0.209654496806",MARCAY
26077,37390,"47.4448360187,0.624543767532",LA MEMBROLLE SUR CHOISILLE
26078,37800,"47.0331254987,0.560780750524",NOUATRE
26079,37220,"47.1645476117,0.407008827504",PANZOULT
26080,37210,"47.4295541891,0.760919667695",ROCHECORBON
26081,37600,"46.9710693566,1.02123750172",ST FLOVIER
26082,37240,"47.0942514937,0.84684851199",VOU
26083,38690,"45.4963748824,5.36908721787",BIOL
26084,38260,"45.4177469183,5.14812089926",BOSSIEU
26085,38590,"45.3455407295,5.30808563402",BREZINS
26086,38560,"45.0692413973,5.72756303185",CHAMP SUR DRAC
26087,38730,"45.5077827268,5.48032836102",CHELIEU
26088,38250,"45.0115359906,5.51775245188",CORRENCON EN VERCORS
26089,38260,"45.3879958398,5.15388883556",FARAMANS
26090,38110,"45.5942581619,5.51385290349",FAVERGES DE LA TOUR
26091,38320,"45.1435049357,5.79740586224",HERBEYS
26092,38620,"45.4393958201,5.65883758315",MERLAS
26093,38690,"45.4771327346,5.40739444993",MONTREVEL
26094,38420,"45.1884497097,5.82573215499",MURIANETTE
26095,38160,"45.2105311405,5.31922284315",MURINAIS
26096,38220,"45.0706423659,5.75220646667",NOTRE DAME DE MESAGE
26097,38390,"45.8448442617,5.35457902828",PARMILIEU
26098,38710,"44.7780001917,5.71068390088",PREBOIS
26099,38120,"45.2874156428,5.71502203927",PROVEYSIEUX
26100,38118,"45.7865412343,5.33779713984",ST BAUDILLE DE LA TOUR
26101,38260,"45.389376572,5.32988018249",ST HILAIRE DE LA COTE
26102,38350,"44.9580518735,5.82026145034",ST HONORE
26103,38610,"45.1733618225,5.81062446887",VENON
26104,39380,"46.9829169242,5.58184356707",BANS
26105,39700,"47.1570835686,5.6930067743",LA BARRE
26106,39190,"46.5858090332,5.43052572582",BEAUFORT
26107,39800,"46.8571794518,5.59533422537",BERSAILLIN
26108,39100,"47.1021842612,5.42048711833",CHAMPVANS
26109,39110,"46.9888982082,5.85798769424",LA CHAPELLE SUR FURIEUSE
26110,39570,"46.6933516322,5.57237754147",CHILLE
26111,39140,"46.8055925733,5.43718044801",COMMENAILLES
26112,39200,"46.3404621083,5.84504322935",COYRIERE
26113,39320,"46.3848784163,5.50774352363",DESSIA
26114,39270,"46.5839185762,5.54880423155",ESSIA
26115,39190,"46.5959318058,5.49854025937",GRUSSE
26116,39500,"47.0155461717,5.42348925826",MOLAY
26117,39380,"47.0024558065,5.5159174634",NEVY LES DOLE
26118,39700,"47.1540318861,5.66771529859",ORCHAMPS
26119,39330,"46.9984173967,5.81915102369",PORT LESNEY
26120,39130,"46.6690423566,5.86347690885",SAFFLOZ
26121,39230,"46.8042039085,5.59805956986",ST LAMAIN
26122,39270,"46.5234739504,5.66329877831",LA TOUR DU MEIX
26123,39240,"46.330813164,5.52161214243",VOSBLES
26124,40090,"43.9697953116,-0.369044479854",BOSTENS
26125,40250,"43.6842932274,-0.754439006059",CAUPENNE
26126,40090,"43.9379918755,-0.3740739094",GAILLERES
26127,40410,"44.3085319978,-0.885914043691",LIPOSTHEY
26128,40390,"43.5323882683,-1.38747903614",ST MARTIN DE SEIGNANX
26129,40550,"43.8816211281,-1.25173443274",ST MICHEL ESCALUS
26130,40230,"43.659126452,-1.30038486512",ST VINCENT DE TYROSSE
26131,40180,"43.6832312889,-1.06040363915",SEYRESSE
26132,40430,"44.3064675641,-0.611382672476",SORE
26133,41260,"47.6111559006,1.35763609326",LA CHAUSSEE ST VICTOR
26134,41290,"47.7409180871,1.29793582342",CONAN
26135,41290,"47.8125696504,1.25048989277",EPIAIS
26136,41800,"47.6990596775,0.780078483408",LES HAYES
26137,41400,"47.351720705,1.29095407473",MONTHOU SUR CHER
26138,41210,"47.5143980793,1.93403680491",ST VIATRE
26139,41400,"47.4108790791,1.14756502799",VALLIERES LES GRANDES
26140,41230,"47.4985467561,1.69294036106",VERNOU EN SOLOGNE
26141,41350,"47.5862925993,1.38832136173",VINEUIL
26142,42600,"45.6008365515,4.0713982073",MONTBRISON
26143,42640,"46.1390822509,3.94339360836",ST FORGEUX LESPINASSE
26144,42210,"45.6890006035,4.23185003367",ST LAURENT LA CONCHE
26145,42580,"45.4883528278,4.39780519433",LA TOUR EN JAREZ
26146,42210,"45.6071257773,4.2265660188",UNIAS
26147,42300,"45.9976820966,4.02783295013",VILLEREST
26148,43370,"44.9156334152,3.87741582593",LE BRIGNON
26149,43300,"45.0823765645,3.36213253048",CRONCE
26150,43150,"44.9669881177,4.05206714167",LAUSSONNE
26151,43230,"45.2181062254,3.51504547862",PAULHAGUET
26152,43250,"45.4018591959,3.30958888923",STE FLORINE
26153,43350,"45.1738034245,3.83061970488",ST GENEYS PRES ST PAULIEN
26154,43510,"44.9541814501,3.78325926498",SENEUJOLS
26155,44530,"47.4684630967,-2.05940448032",DREFFEAC
26156,44430,"47.2077664835,-1.29844309328",LE LANDREAU
26157,44850,"47.4007599346,-1.38128028486",LIGNE
26158,44620,"47.1849548503,-1.6848281963",LA MONTAGNE
26159,44100,"47.2316356767,-1.54831008605",NANTES
26160,44710,"47.1429694401,-1.7140364404",ST LEGER LES VIGNES
26161,44730,"47.1755629767,-2.12731093246",ST MICHEL CHEF CHEF
26162,45300,"48.1271076632,2.24907417441",ASCOUX
26163,45340,"48.1116745133,2.39944970618",BARVILLE EN GATINAIS
26164,45340,"48.1008672557,2.53676265112",BORDEAUX EN GATINAIS
26165,45230,"47.7346543928,2.74663448165",LA BUSSIERE
26166,45110,"47.8851472101,2.23195371871",CHATEAUNEUF SUR LOIRE
26167,45700,"47.9668347404,2.62231250927",CHEVILLON SUR HUILLARD
26168,45170,"48.0570941701,2.14189355578",CHILLEURS AUX BOIS
26169,45700,"47.9459451483,2.77660641899",CONFLANS SUR LOING
26170,45450,"47.9140447102,2.10376821418",DONNERY
26171,45620,"47.6638922012,2.2607343727",ISDES
26172,45240,"47.7717120414,2.03429227556",MARCILLY EN VILLETTE
26173,45340,"48.0177704281,2.40056790867",MONTLIARD
26174,45600,"47.6846303969,2.45341866592",ST FLORENT
26175,45160,"47.8500863067,1.83403154937",ST HILAIRE ST MESMIN
26176,45700,"47.912040887,2.73568856223",SOLTERRE
26177,45210,"48.0258698005,2.89559068746",THORAILLES
26178,46800,"44.3733646364,1.15175833602",BELMONTET
26179,46800,"44.4210869463,1.1472613313",LE BOULVE
26180,46100,"44.5955239384,1.91907377788",BOUSSAC
26181,46320,"44.6792000888,1.76742895294",DURBANS
26182,46100,"44.5656631085,1.99228446364",FAYCELLES
26183,46700,"44.4579068501,1.1145883767",FLORESSAS
26184,46160,"44.5204913779,1.93257507348",LARROQUE TOIRAC
26185,46120,"44.7838029634,1.89700443992",LEYME
26186,46130,"44.9213943929,1.78724150128",PUYBRUN
26187,46120,"44.7537580585,1.85554615594",RUEYRES
26188,46210,"44.7266880889,2.06622639208",SABADEL LATRONQUIERE
26189,46310,"44.6842825979,1.45932378106",ST CHAMARAND
26190,46800,"44.3040998679,1.26251296057",ST CYPRIEN
26191,46330,"44.4763123907,1.68646550409",TOUR DE FAURE
26192,47800,"44.5557248884,0.389925235964",ARMILLAC
26193,47200,"44.4871002309,0.259780510047",BIRAC SUR TREC
26194,47230,"44.2178235565,0.360960245348",FEUGAROLLES
26195,47200,"44.4554149219,0.154536756798",FOURQUES SUR GARONNE
26196,47260,"44.3674227861,0.470227995175",GRANGES SUR LOT
26197,47150,"44.505417861,0.82335123083",LACAUSSADE
26198,47600,"44.1657823187,0.457096230702",MONTAGNAC SUR AUVIGNON
26199,47290,"44.5658538876,0.546679303269",MONVIEL
26200,47300,"44.3705410959,0.698420769964",PUJOLS
26201,47270,"44.2154136367,0.755929667163",ST CAPRAIS DE LERM
26202,47270,"44.1570353521,0.740266774824",ST JEAN DE THURAC
26203,47210,"44.6406306447,0.813494311456",ST MARTIN DE VILLEREAL
26204,47290,"44.48597732,0.602513041284",ST PASTOUR
26205,47140,"44.4176253146,0.889471727423",TREMONS
26206,48400,"44.2534596387,3.67089692402",BARRE DES CEVENNES
26207,48310,"44.7498734557,3.07854846372",BRION
26208,48160,"44.2554480808,3.92521509971",LE COLLET DE DEZE
26209,48190,"44.4558840853,3.71168776074",MAS D ORCIERES
26210,48200,"44.8174063677,3.3349356186",PRUNIERES
26211,48200,"44.8126363545,3.2751576154",ST CHELY D APCHER
26212,48120,"44.7843192803,3.48437305584",STE EULALIE
26213,48370,"44.2216658847,3.81002631474",ST GERMAIN DE CALBERTE
26214,49540,"47.2124010372,-0.472931660445",AUBIGNE SUR LAYON
26215,49150,"47.5102581602,-0.0810301839257",BOCE
26216,49110,"47.3084852544,-0.996148047252",BOTZ EN MAUGES
26217,49260,"47.1659198942,-0.0543045916422",BREZE
26218,49320,"47.3416678749,-0.441366325976",BRISSAC QUINCE
26219,49360,"47.0057486644,-0.641214387414",LES CERQUEUX
26220,49600,"47.2179637213,-1.06086430576",LE FIEF SAUVIN
26221,49520,"47.7529019334,-1.02649508441",GRUGE L HOPITAL
26222,49440,"47.6264697538,-0.964687167794",LOIRE
26223,49360,"47.0185766256,-0.768134737511",MAULEVRIER
26224,49250,"47.4070050575,-0.256671293231",LA MENITRE
26225,49500,"47.7346596305,-0.754703527421",MONTGUILLON
26226,49620,"47.3429800481,-0.869186945487",LA POMMERAYE
26227,49170,"47.4625011515,-0.727690848988",ST LEGER DES BOIS
26228,49270,"47.3173047398,-1.30795996908",LA VARENNE
26229,50240,"48.4916284059,-1.37949697287",ARGOUGES
26230,50390,"49.4295879255,-1.48671133047",BINIVILLE
26231,50560,"49.0728785258,-1.57173551659",BLAINVILLE SUR MER
26232,50800,"48.7936682659,-1.28697228564",BOURGUENOLLES
26233,50510,"48.8929574359,-1.4825906848",CHANTELOUP
26234,50480,"49.3837382772,-1.34658748027",CHEF DU PONT
26235,50250,"49.3221921843,-1.38816879974",COIGNY
26236,50690,"49.5583745259,-1.68158460164",COUVILLE
26237,50160,"49.0135491269,-0.984614759109",GIEVILLE
26238,50210,"48.9668730716,-1.37072235282",GUEHEBERT
26239,50660,"48.9897979369,-1.4850229322",HYENVILLE
26240,50320,"48.788392012,-1.40995865422",LA LUCERNE D OUTREMER
26241,50220,"48.653990075,-1.2442081655",MARCILLY
26242,50580,"49.3719294322,-1.69334065015",LE MESNIL
26243,50140,"48.6474805702,-0.931721848821",MORTAIN
26244,50370,"48.7471616775,-1.19991486968",NOTRE DAME DE LIVOYE
26245,50160,"49.030987332,-0.893388943271",PLACY MONTAIGU
26246,50630,"49.5883938646,-1.32408087794",QUETTEHOU
26247,50260,"49.4868620024,-1.69704450555",QUETTETOT
26248,50310,"49.4885809022,-1.35724625484",ST FLOXEL
26249,50000,"49.1351168575,-1.10954006058",ST GEORGES MONTCOCQ
26250,50490,"49.1342933605,-1.3823946912",ST MICHEL DE LA PIERRE
26251,50810,"49.122177193,-0.997134740618",ST PIERRE DE SEMILLY
26252,51330,"48.9443279764,4.97862490945",BELVAL EN ARGONNE
26253,51800,"49.1603688335,4.80180873405",BERZIEUX
26254,51150,"48.9651548385,4.18037243471",CHAMPIGNEUL CHAMPAGNE
26255,51240,"48.8177073997,4.44216733433",CHEPPES LA PRAIRIE
26256,51400,"49.0645166138,4.44810543218",CUPERLY
26257,51300,"48.6895232624,4.773330849",HEILTZ LE HUTIER
26258,51390,"49.2123542299,3.92767747156",JOUY LES REIMS
26259,51120,"48.769209655,3.7010108358",LACHY
26260,51150,"49.112620825,4.12382509957",LOUVOIS
26261,51600,"49.1233394938,4.67214565601",ST JEAN SUR TOURBE
26262,51400,"49.0836066326,4.4164981077",VADENAY
26263,72540,"47.9976308821,-0.138237768355",LOUE
26264,72600,"48.3545313197,0.370783494811",MAMERS
26265,72170,"48.2055808859,0.149447281517",MARESCHE
26266,72240,"48.1562672241,0.0477555800744",MEZIERES SOUS LAVARDIN
26267,72300,"47.7974854625,-0.367271386435",PINCE
26268,72220,"47.8700687155,0.200309682523",ST GERVAIS EN BELIN
26269,72320,"48.1309646826,0.733209725788",ST JEAN DES ECHELLES
26270,72370,"47.979285909,0.462514595008",SURFONDS
26271,72210,"47.8772923207,0.0251444644642",LA SUZE SUR SARTHE
26272,72500,"47.6723014522,0.315373744758",VAAS
26273,72360,"47.7196089183,0.298597882427",VERNEIL LE CHETIF
26274,73220,"45.5328984806,6.30449738468",AIGUEBELLE
26275,73260,"45.5181659738,6.42775770653",BONNEVAL
26276,73800,"45.4931434452,6.06652812144",LA CHAVANNE
26277,73800,"45.5235808519,6.0136049327",CHIGNIN
26278,73300,"45.2460484635,6.28249903846",FONTCOUVERTE LA TOUSSUIRE
26279,73170,"45.7610525561,5.79415214079",LUCEY
26280,73130,"45.3752065363,6.3094948961",NOTRE DAME DU CRUET
26281,73240,"45.5945348192,5.71473062116",STE MARIE D ALVEY
26282,73360,"45.461398048,5.75910376857",ST PIERRE DE GENEBROZ
26283,73800,"45.4878241421,6.10513680462",ST PIERRE DE SOUCY
26284,73160,"45.5644614056,5.84464359287",ST SULPICE
26285,73000,"45.6194864843,5.9172882002",SONNAZ
26286,74430,"46.2836072136,6.60860693452",LA BAUME
26287,74500,"46.3715803084,6.55369978172",CHAMPANGES
26288,74520,"46.1028404412,5.9906719812",CHENEX
26289,74700,"45.909121538,6.56940992155",CORDON
26290,74520,"46.0765856703,5.98885636261",JONZIER EPAGNY
26291,74970,"46.0950289167,6.4944693169",MARIGNIER
26292,74110,"46.1732135057,6.74252144427",MORZINE
26293,74440,"46.0896743627,6.63334619957",LA RIVIERE ENVERSE
26294,74800,"46.0373461357,6.35335860666",ST LAURENT
26295,74230,"45.8852613668,6.31953220709",THONES
26296,74420,"46.2123462222,6.450248937",VILLARD
26297,74250,"46.1451320833,6.42263248025",VILLE EN SALLAZ
26298,76540,"49.7681060505,0.501685271986",ANGERVILLE LA MARTEL
26299,76730,"49.8306826854,1.03085104326",AUPPEGARD
26300,76890,"49.7392898442,1.02536395494",BEAUVAL EN CAUX
26301,76450,"49.7550523424,0.591607213489",BERTHEAUVILLE
26302,76750,"49.5402657888,1.41428149817",BOIS GUILBERT
26303,76460,"49.8364501971,0.736017979248",CAILLEVILLE
26304,76340,"49.8621259676,1.66261477222",CAMPNEUSEVILLE
26305,76660,"49.8027328398,1.36923442163",CROIXDALLE
26306,76370,"49.9222503951,1.08681168449",DIEPPE
26307,76480,"49.5253630622,0.835855173599",EPINAY SUR DUCLAIR
26308,76340,"49.8641030613,1.56702701699",FALLENCOURT
26309,76190,"49.5712882998,0.792470353518",LA FOLLETIERE
26310,76740,"49.8141727455,0.845673532596",FONTAINE LE DUN
26311,76730,"49.7619135567,0.896605947173",GONNETOT
26312,76340,"49.9522879492,1.52560536135",GUERVILLE
26313,76730,"49.8422590641,0.95206028846",GUEURES
26314,76460,"49.8445024233,0.681514584492",INGOUVILLE
26315,76590,"49.832169289,1.06742872639",MANEHOUVILLE
26316,76220,"49.4223226363,1.69282497893",NEUF MARCHE
26317,76520,"49.3692279184,1.2498939606",LA NEUVILLE CHANT D OISEL
26318,76640,"49.6419932524,0.607251030369",RICARVILLE
26319,76340,"49.8298026254,1.61197494699",ST LEGER AUX BOIS
26320,76260,"49.9747722356,1.36740451033",ST MARTIN LE GAILLARD
26321,76730,"49.7833597392,0.909677051286",TOCQUEVILLE EN CAUX
26322,76400,"49.7368198759,0.43974783787",TOUSSAINT
26323,76580,"49.4842765452,0.81921057836",LE TRAIT
26324,76430,"49.5508324956,0.402557046939",LES TROIS PIERRES
26325,77720,"48.5919791102,2.81118299659",CHAMPEAUX
26326,77160,"48.6221074853,3.19218767904",CHENOISE
26327,77840,"49.0867480473,3.07964633492",CROUY SUR OURCQ
26328,77480,"48.4120304455,3.39431258442",FONTAINE FOURCHES
26329,77130,"48.3838863955,3.03202165862",MAROLLES SUR SEINE
26330,77167,"48.2336785458,2.7563432153",POLIGNY
26331,77135,"48.796292771,2.70744366503",PONTCARRE
26332,77720,"48.570308165,2.83791524459",ST MERY
26333,77171,"48.5369434021,3.3628787539",SOURDUN
26334,78770,"48.8882282833,1.81107773324",ANDELU
26335,78114,"48.7410207273,2.0519793397",MAGNY LES HAMEAUX
26336,78980,"48.9042583015,1.55787016876",MONDREVILLE
26337,78270,"49.0512755444,1.65045587517",MOUSSEAUX SUR SEINE
26338,78610,"48.6968018136,1.84356131142",LE PERRAY EN YVELINES
26339,78590,"48.8332483875,2.04229462765",RENNEMOULIN
26340,78980,"48.9650939758,1.5118698164",ST ILLIERS LE BOIS
26341,78910,"48.8331353956,1.66523067684",TACOIGNIERES
26342,79430,"46.7322726991,-0.466366098553",LA CHAPELLE ST LAURENT
26343,79360,"46.1506834964,-0.48413782937",PRISSE LA CHARRIERE
26344,79150,"46.9467673855,-0.47488323138",LA COUDRE
26345,79120,"46.2658473904,-0.0196873311167",LEZAY
26346,79170,"46.1453507007,-0.168954795047",LUSSERAY
26347,79500,"46.1827256837,-0.19031518074",MAZIERES SUR BERONNE
26348,79140,"46.8367681009,-0.736426265237",MONTRAVERS
26349,79000,"46.328260242,-0.465353019369",NIORT
26350,79330,"46.8649655632,-0.303291245227",PIERREFITTE
26351,79110,"46.0804577028,0.0349880081083",PIOUSSAY
26352,79380,"46.761580843,-0.610782054204",ST JOUIN DE MILLY
26353,79370,"46.2112176621,-0.273782246591",ST MEDARD
26354,80100,"50.1083582944,1.83209170207",ABBEVILLE
26355,80140,"49.8911987998,1.78468035475",ANDAINVILLE
26356,80500,"49.6231275288,2.59930231823",ASSAINVILLERS
26357,80110,"49.7085691386,2.47932123",AUBVILLERS
26358,80770,"50.0192246753,1.52332437274",BEAUCHAMPS
26359,80170,"49.7816500284,2.66079679081",BEAUFORT EN SANTERRE
26360,80290,"49.7660915332,2.00447254772",BLANGY SOUS POIX
26361,80500,"49.6969888721,2.52667991931",BOUILLANCOURT LA BATAILLE
26362,80400,"49.7163704547,3.0972242101",BROUCHY
26363,80132,"50.0970703455,1.94454979441",BUIGNY L ABBE
26364,80135,"50.1099366485,2.00778988725",BUSSUS BUSSUEL
26365,80400,"49.737763833,3.04903557364",EPPEVILLE
26366,80150,"50.2366154293,1.93030936101",FONTAINE SUR MAYE
26367,80210,"50.0996882726,1.64455046591",FRANLEU
26368,80150,"50.1783068722,1.95226014182",GAPENNES
26369,80132,"50.1345136521,1.7882348767",GRAND LAVIERS
26370,80680,"49.7872512681,2.30610022638",GRATTEPANCHE
26371,80270,"49.9424056241,1.9357914781",LALEU
26372,80220,"50.0146470358,1.6091770651",MAISNIERES
26373,80290,"49.7590692522,1.85023209402",MARLERS
26374,80300,"50.0012076489,2.59744918705",MILLENCOURT
26375,80370,"50.1557396605,2.12945547037",PROUVILLE
26376,80500,"49.5939801333,2.64865776071",ROLLOT
26377,80140,"50.0029271112,1.6708655212",VISMES
26378,80400,"49.7690921443,2.9844476988",VOYENNES
26379,80640,"49.8241090128,1.90869386757",VRAIGNES LES HORNOY
26380,81700,"43.5195201544,2.02369927552",BLAN
26381,81540,"43.4110858173,2.07834620707",LES CAMMAZES
26382,81150,"43.9734777518,2.03636220381",CASTANET
26383,81250,"43.911329791,2.50746154724",CURVALLE
26384,81990,"43.8786600972,2.23043162457",FREJAIROLLES
26385,81400,"44.0310798873,2.09978207665",LABASTIDE GABAUSSE
26386,81170,"44.1227182576,1.87476688582",MILHARS
26387,81310,"43.8046304256,1.83642655485",PARISOT
26388,81150,"43.8826639291,2.07172030466",ROUFFIAC
26389,81350,"43.9551674192,2.26106441809",ST GREGOIRE
26390,81340,"44.0067895923,2.42805040105",ST MICHEL LABADIE
26391,81540,"43.4412492469,2.08031337654",SOREZE
26392,81140,"43.9942529468,1.83850790664",LE VERDIER
26393,82500,"43.9057808814,1.07014719349",BELBESE
26394,82400,"44.0763853292,0.914122599798",ESPALAIS
26395,83210,"43.2399564384,5.99665900105",BELGENTIER
26396,83840,"43.7800937383,6.50345035592",LE BOURGUET
26397,83340,"43.3737632121,6.3755010333",LE CANNET DES MAURES
26398,83330,"43.227667489,5.76560108367",LE CASTELLET
26399,83330,"43.1862421767,5.8730401354",EVENOS
26400,83140,"43.086818602,5.82924464931",SIX FOURS LES PLAGES
26401,83143,"43.4452384829,6.05179903767",LE VAL
26402,83170,"43.4330128814,6.15001836504",VINS SUR CARAMY
26403,83510,"43.5112335006,6.29002187703",ST ANTONIN DU VAR
26404,84500,"44.2882016409,4.75235956257",BOLLENE
26405,84600,"44.3945766896,4.93414256152",GRILLON
26406,84220,"43.9263664747,5.25260939996",JOUCAS
26407,84360,"43.7695336639,5.2569973443",PUGET
26408,84110,"44.2849517081,5.13590933781",PUYMERAS
26409,85460,"46.304138479,-1.2623239198",L AIGUILLON SUR MER
26410,85170,"46.7756383534,-1.43313700054",BELLEVILLE SUR VIE
26411,85260,"46.8854235235,-1.33186892233",LES BROUZILS
26412,85410,"46.6293907412,-0.933153931505",LA CAILLERE ST HILAIRE
26413,85390,"46.6786935635,-0.782949851125",CHEFFOIS
26414,85500,"46.8666125813,-1.02216086186",LES HERBIERS
26415,85570,"46.5156262822,-0.898430664265",L HERMENAULT
26416,85430,"46.5676509922,-1.51560194548",NIEUL LE DOLENT
26417,85160,"46.8021968737,-2.04839789308",ST JEAN DE MONTS
26418,85410,"46.6130038733,-0.8310839288",ST SULPICE EN PAREDS
26419,85150,"46.6055340621,-1.74863672042",VAIRE
26420,86200,"46.9520341162,0.00333589547426",ARCAY
26421,86400,"46.2071446631,0.255573056586",BLANZAY
26422,86800,"46.5676854108,0.569115337508",JARDRES
26423,86400,"46.1672922184,0.192422386232",LINAZAY
26424,86200,"47.0188564261,0.278071701384",POUANT
26425,86410,"46.390727985,0.539195755416",ST LAURENT DE JOURDES
26426,86400,"46.1709124872,0.330245588195",SAVIGNE
26427,87700,"45.798115839,1.13256119886",AIXE SUR VIENNE
26428,87230,"45.7039235898,0.962300272807",CHAMPSAC
26429,87400,"45.9046069243,1.50535263166",LE CHATENET EN DOGNON
26430,87300,"46.1636002439,0.93811461782",ST BONNET DE BELLAC
26431,87440,"45.7060063438,0.771764710017",ST MATHIEU
26432,87250,"46.0638264597,1.29118107836",ST PARDOUX
26433,87110,"45.7548854905,1.25753601348",SOLIGNAC
26434,88500,"48.2846289398,6.19935683316",AHEVILLE
26435,88500,"48.3135159705,6.20579594744",AVILLERS
26436,88240,"47.9968747353,6.26194585854",BAINS LES BAINS
26437,88270,"48.2657609673,6.23085668637",BAZEGNEY
